"","latitude","longitude","wind_kt","latitude_p","longitude_p","windkt_p","date","year","nature","delta1","delta2","delta3"
"3565",16.5,-70.5,55,16.9,-72.2,65,279,2001,5,0.5,-1.5,0
"3566",16.9,-72.2,65,16.9,-74,75,279,2001,5,0.399999999999999,-1.7,10
"3567",16.9,-74,75,16.9,-75.3,75,280,2001,5,0,-1.8,10
"3568",16.9,-75.3,75,17.3,-77,75,280,2001,5,0,-1.3,0
"3569",17.3,-77,75,17.4,-78.9,75,280,2001,5,0.400000000000002,-1.7,0
"3570",17.4,-78.9,75,17.3,-80.6,80,280,2001,5,0.0999999999999979,-1.90000000000001,0
"3571",17.3,-80.6,80,17.2,-82.3,90,281,2001,5,-0.0999999999999979,-1.69999999999999,5
"3572",17.2,-82.3,90,17.1,-84,120,281,2001,5,-0.100000000000001,-1.7,10
"3573",17.1,-84,120,16.8,-86,115,281,2001,5,-0.0999999999999979,-1.7,30
"3574",16.8,-86,115,16.5,-88,125,281,2001,5,-0.300000000000001,-2,-5
"3575",16.5,-88,125,16.2,-89.9,60,282,2001,5,-0.300000000000001,-2,10
"3576",16.2,-89.9,60,16.2,-91.9,30,282,2001,5,-0.300000000000001,-1.90000000000001,-65
"3577",35,-75.1,30,35.5,-73.3,35,196,2002,5,0.700000000000003,1.7,0
"3578",35.5,-73.3,35,36.1,-71,45,196,2002,5,0.5,1.8,5
"3579",36.1,-71,45,36.8,-68.2,45,196,2002,5,0.600000000000001,2.3,10
"3580",36.8,-68.2,45,37.9,-65.1,50,196,2002,5,0.699999999999996,2.8,0
"3581",37.9,-65.1,50,38.6,-61.7,50,197,2002,5,1.1,3.10000000000001,5
"3582",38.6,-61.7,50,40.5,-57.9,50,197,2002,5,0.700000000000003,3.39999999999999,0
"3583",40.5,-57.9,50,42.5,-54.5,50,197,2002,5,1.9,3.8,0
"3584",42.5,-54.5,50,44.5,-53,50,197,2002,5,2,3.4,0
"3585",44.5,-53,50,46.5,-53.9,45,198,2002,2,2,1.5,0
"3586",46.5,-53.9,45,48,-54,40,198,2002,2,2,-0.899999999999999,-5
"3587",48,-54,40,49,-53,40,198,2002,2,1.5,-0.100000000000001,-5
"3588",49,-53,40,50.5,-52.5,40,198,2002,2,1,1,0
"3589",50.5,-52.5,40,53,-52.5,40,199,2002,2,1.5,0.5,0
"3590",53,-52.5,40,55.5,-53,35,199,2002,2,2.5,0,0
"3591",55.5,-53,35,58,-53,35,199,2002,2,2.5,-0.5,-5
"3592",58,-53,35,57,-52,35,199,2002,2,2.5,0,0
"3593",57,-52,35,56.5,-51.5,35,200,2002,2,-1,1,0
"3594",56.5,-51.5,35,56,-51,35,200,2002,2,-0.5,0.5,0
"3595",29.3,-89.2,35,29.6,-89.7,35,217,2002,5,0.300000000000001,-0.700000000000003,10
"3596",29.6,-89.7,35,30.5,-90.1,25,217,2002,5,0.300000000000001,-0.5,0
"3597",30.5,-90.1,25,30.9,-90.6,20,217,2002,5,0.899999999999999,-0.399999999999991,-10
"3598",30.9,-90.6,20,30.9,-91,15,217,2002,5,0.399999999999999,-0.5,-5
"3599",30.9,-91,15,30.8,-91.4,15,218,2002,5,0,-0.400000000000006,-5
"3600",30.8,-91.4,15,30.6,-91.5,15,218,2002,5,-0.0999999999999979,-0.400000000000006,0
"3601",30.6,-91.5,15,30.3,-91.6,15,218,2002,5,-0.199999999999999,-0.0999999999999943,0
"3602",30.3,-91.6,15,30,-91.7,20,218,2002,5,-0.300000000000001,-0.0999999999999943,0
"3603",30,-91.7,20,29.7,-92.2,20,219,2002,5,-0.300000000000001,-0.100000000000009,5
"3604",29.7,-92.2,20,29.4,-92.7,25,219,2002,5,-0.300000000000001,-0.5,0
"3605",29.4,-92.7,25,29,-93.2,25,219,2002,5,-0.300000000000001,-0.5,5
"3606",29,-93.2,25,28.6,-93.8,25,219,2002,5,-0.399999999999999,-0.5,0
"3607",28.6,-93.8,25,28.2,-94.4,25,220,2002,5,-0.399999999999999,-0.599999999999994,0
"3608",28.2,-94.4,25,27.7,-95.3,20,220,2002,5,-0.400000000000002,-0.600000000000009,0
"3609",27.7,-95.3,20,26.9,-96.1,20,220,2002,5,-0.5,-0.899999999999991,-5
"3610",26.9,-96.1,20,27,-96.6,20,220,2002,5,-0.800000000000001,-0.799999999999997,0
"3611",27,-96.6,20,27.2,-97.1,20,221,2002,5,0.100000000000001,-0.5,0
"3612",27.2,-97.1,20,27.5,-97.7,20,221,2002,5,0.199999999999999,-0.5,0
"3613",31.5,-77.1,30,31.1,-77,30,218,2002,5,-0.5,0.100000000000009,0
"3614",31.1,-77,30,30.7,-76.6,30,218,2002,5,-0.399999999999999,0.0999999999999943,0
"3615",30.7,-76.6,30,30.4,-76.4,35,218,2002,5,-0.400000000000002,0.400000000000006,0
"3616",30.4,-76.4,35,30.1,-76.2,40,218,2002,5,-0.300000000000001,0.199999999999989,5
"3617",30.1,-76.2,40,29.7,-76.2,40,219,2002,5,-0.299999999999997,0.200000000000003,5
"3618",29.7,-76.2,40,29.4,-76,40,219,2002,5,-0.400000000000002,0,0
"3619",29.4,-76,40,29.7,-75.7,40,219,2002,5,-0.300000000000001,0.200000000000003,0
"3620",29.7,-75.7,40,29.7,-75.3,45,219,2002,5,0.300000000000001,0.299999999999997,0
"3621",29.7,-75.3,45,29.7,-74.9,45,220,2002,5,0,0.400000000000006,5
"3622",29.7,-74.9,45,29.9,-74,45,220,2002,5,0,0.399999999999991,0
"3623",29.9,-74,45,31,-72,45,220,2002,5,0.199999999999999,0.900000000000006,0
"3624",9.7,-32.2,35,9.7,-33.1,40,241,2002,5,0.199999999999999,-1,5
"3625",9.7,-33.1,40,10,-34.5,45,242,2002,5,0,-0.899999999999999,5
"3626",10,-34.5,45,10.3,-36.3,50,242,2002,5,0.300000000000001,-1.4,5
"3627",10.3,-36.3,50,10.8,-37.7,50,242,2002,5,0.300000000000001,-1.8,5
"3628",10.8,-37.7,50,11.5,-39.1,45,242,2002,5,0.5,-1.40000000000001,0
"3629",11.5,-39.1,45,12.1,-40.9,40,243,2002,5,0.699999999999999,-1.4,-5
"3630",12.1,-40.9,40,12.8,-42.9,35,243,2002,5,0.6,-1.8,-5
"3631",12.8,-42.9,35,13.2,-44.9,35,243,2002,5,0.700000000000001,-2,-5
"3632",13.2,-44.9,35,13.6,-46.8,35,243,2002,5,0.399999999999999,-2,0
"3633",13.6,-46.8,35,14.1,-48.4,35,244,2002,5,0.4,-1.9,0
"3634",14.1,-48.4,35,14.8,-49.9,35,244,2002,5,0.5,-1.6,0
"3635",14.8,-49.9,35,15.6,-51.2,40,244,2002,5,0.700000000000001,-1.5,0
"3636",15.6,-51.2,40,16.4,-52,40,244,2002,5,0.799999999999999,-1.3,5
"3637",16.4,-52,40,17.1,-52.5,40,245,2002,5,0.799999999999999,-0.799999999999997,0
"3638",17.1,-52.5,40,17.9,-52.9,45,245,2002,5,0.700000000000003,-0.5,0
"3639",17.9,-52.9,45,18.5,-53.3,45,245,2002,5,0.799999999999997,-0.399999999999999,5
"3640",18.5,-53.3,45,19.3,-53.7,40,245,2002,5,0.600000000000001,-0.399999999999999,0
"3641",19.3,-53.7,40,19.6,-53.7,45,246,2002,5,0.800000000000001,-0.400000000000006,-5
"3642",19.6,-53.7,45,21,-52.9,45,246,2002,5,0.300000000000001,0,5
"3643",21,-52.9,45,22.2,-52.4,45,246,2002,5,1.4,0.800000000000004,0
"3644",22.2,-52.4,45,23.1,-52.4,45,246,2002,5,1.2,0.5,0
"3645",23.1,-52.4,45,23.5,-52.4,35,247,2002,5,0.900000000000002,0,0
"3646",23.5,-52.4,35,23.5,-52.5,25,247,2002,5,0.399999999999999,0,-10
"3647",23.5,-52.5,25,24,-52.5,20,247,2002,5,0,-0.100000000000001,-10
"3648",29.7,-79.1,30,30.1,-79.7,35,245,2002,5,0.5,-0.299999999999997,0
"3649",30.1,-79.7,35,30.4,-79.6,35,245,2002,5,0.400000000000002,-0.600000000000009,5
"3650",30.4,-79.6,35,30.5,-79,35,245,2002,5,0.299999999999997,0.100000000000009,0
"3651",30.5,-79,35,30.5,-78.6,35,245,2002,5,0.100000000000001,0.599999999999994,0
"3652",30.5,-78.6,35,30.4,-78.5,35,246,2002,5,0,0.400000000000006,0
"3653",30.4,-78.5,35,30.4,-78.4,55,246,2002,5,-0.100000000000001,0.0999999999999943,0
"3654",30.4,-78.4,55,30,-79,45,246,2002,5,0,0.0999999999999943,20
"3655",30,-79,45,29.9,-79.1,40,246,2002,5,-0.399999999999999,-0.599999999999994,-10
"3656",29.9,-79.1,40,29.9,-79.5,35,247,2002,5,-0.100000000000001,-0.0999999999999943,-5
"3657",29.9,-79.5,35,29.9,-79.8,35,247,2002,5,0,-0.400000000000006,-5
"3658",29.9,-79.8,35,29.7,-80.5,35,247,2002,5,0,-0.299999999999997,0
"3659",29.7,-80.5,35,29.4,-81,35,247,2002,5,-0.199999999999999,-0.700000000000003,0
"3660",29.4,-81,35,29.2,-81.6,25,248,2002,5,-0.300000000000001,-0.5,0
"3661",29.2,-81.6,25,28.9,-82.4,20,248,2002,5,-0.199999999999999,-0.599999999999994,-10
"3662",28.9,-82.4,20,28.6,-83.4,20,248,2002,5,-0.300000000000001,-0.800000000000011,-5
"3663",28.6,-83.4,20,28.4,-83.9,20,248,2002,5,-0.299999999999997,-1,0
"3664",28.4,-83.9,20,28.3,-84.7,20,249,2002,5,-0.200000000000003,-0.5,0
"3665",28.3,-84.7,20,28.5,-86,20,249,2002,5,-0.0999999999999979,-0.799999999999997,0
"3666",30.2,-71.1,35,30.5,-72.3,40,251,2002,4,1.2,-0.0999999999999943,5
"3667",30.5,-72.3,40,31.2,-72.6,40,252,2002,4,0.300000000000001,-1.2,5
"3668",31.2,-72.6,40,31.6,-73.6,40,252,2002,4,0.699999999999999,-0.299999999999997,0
"3669",31.6,-73.6,40,31.9,-74.5,40,252,2002,4,0.400000000000002,-1,0
"3670",31.9,-74.5,40,32.1,-75.5,45,252,2002,4,0.299999999999997,-0.900000000000006,0
"3671",32.1,-75.5,45,33,-75.5,50,253,2002,4,0.200000000000003,-1,5
"3672",33,-75.5,50,33.7,-75.4,50,253,2002,4,0.899999999999999,0,5
"3673",33.7,-75.4,50,35,-75.4,55,253,2002,5,0.700000000000003,0.0999999999999943,0
"3674",35,-75.4,55,35.5,-74.7,55,253,2002,5,1.3,0,5
"3675",35.5,-74.7,55,36.8,-73,60,254,2002,5,0.5,0.700000000000003,0
"3676",36.8,-73,60,38,-70.8,70,254,2002,5,1.3,1.7,5
"3677",38,-70.8,70,40.3,-66.8,85,254,2002,5,1.2,2.2,10
"3678",40.3,-66.8,85,43.1,-62.8,80,254,2002,5,2.3,4,15
"3679",43.1,-62.8,80,46.5,-59.6,75,255,2002,5,2.8,4,-5
"3680",46.5,-59.6,75,48.6,-57.7,60,255,2002,5,3.4,3.2,-5
"3681",48.6,-57.7,60,50.1,-55.5,60,255,2002,2,2.1,1.9,-15
"3682",50.1,-55.5,60,51,-54,55,255,2002,2,1.5,2.2,0
"3683",51,-54,55,52.5,-52.5,50,256,2002,2,0.899999999999999,1.5,-5
"3684",52.5,-52.5,50,54.5,-51.4,45,256,2002,2,1.5,1.5,-5
"3685",54.5,-51.4,45,56,-49.5,45,256,2002,2,2,1.1,-5
"3686",56,-49.5,45,57,-51.5,40,256,2002,2,1.5,1.9,0
"3687",57,-51.5,40,58,-52.5,35,257,2002,2,1,-2,-5
"3688",58,-52.5,35,59.5,-53.5,30,257,2002,2,1,-1,-5
"3689",59.5,-53.5,30,61,-54,30,257,2002,2,1.5,-1,-5
"3690",61,-54,30,62.5,-54.5,20,257,2002,2,1.5,-0.5,0
"3691",26.7,-86.4,35,27,-86.7,35,255,2002,5,0.399999999999999,0.199999999999989,5
"3692",27,-86.7,35,27.1,-87.5,35,255,2002,5,0.300000000000001,-0.299999999999997,0
"3693",27.1,-87.5,35,26.7,-88,35,255,2002,5,0.100000000000001,-0.799999999999997,0
"3694",26.7,-88,35,26.9,-88.8,40,256,2002,5,-0.400000000000002,-0.5,0
"3695",26.9,-88.8,40,27.4,-89.3,45,256,2002,5,0.199999999999999,-0.799999999999997,5
"3696",27.4,-89.3,45,27.7,-89.3,45,256,2002,5,0.5,-0.5,5
"3697",27.7,-89.3,45,28,-89.2,50,256,2002,5,0.300000000000001,0,0
"3698",28,-89.2,50,28.7,-89.1,50,257,2002,5,0.300000000000001,0.0999999999999943,5
"3699",28.7,-89.1,50,30,-88.8,50,257,2002,5,0.699999999999999,0.100000000000009,0
"3700",30,-88.8,50,30.8,-88,30,257,2002,5,1.3,0.299999999999997,0
"3701",30.8,-88,30,31.5,-87,20,257,2002,5,0.800000000000001,0.799999999999997,-20
"3702",31.5,-87,20,32,-86,20,258,2002,5,0.699999999999999,1,-10
"3703",32,-86,20,33,-85,20,258,2002,5,0.5,1,0
"3704",10.2,-62.4,25,10.6,-64.3,25,258,2002,5,0.199999999999999,-1.9,0
"3705",10.6,-64.3,25,11.2,-66.4,25,258,2002,5,0.4,-1.9,0
"3706",11.2,-66.4,25,12.3,-68.5,25,258,2002,5,0.6,-2.10000000000001,0
"3707",12.3,-68.5,25,14.2,-70.5,20,258,2002,1,1.1,-2.09999999999999,0
"3708",14.2,-70.5,20,15,-71.9,20,259,2002,1,1.9,-2,-5
"3709",15,-71.9,20,15.5,-73.2,20,259,2002,1,0.800000000000001,-1.40000000000001,0
"3710",15.5,-73.2,20,15.7,-74.5,20,259,2002,1,0.5,-1.3,0
"3711",15.7,-74.5,20,15.8,-75.3,25,259,2002,1,0.199999999999999,-1.3,0
"3712",15.8,-75.3,25,15.8,-76.1,25,260,2002,1,0.100000000000001,-0.799999999999997,5
"3713",15.8,-76.1,25,15.9,-76.8,30,260,2002,1,0,-0.799999999999997,0
"3714",15.9,-76.8,30,16.3,-77.4,30,260,2002,5,0.0999999999999996,-0.700000000000003,5
"3715",16.3,-77.4,30,16.7,-77.7,30,260,2002,5,0.4,-0.600000000000009,0
"3716",16.7,-77.7,30,17.1,-78.1,35,261,2002,5,0.399999999999999,-0.299999999999997,0
"3717",17.1,-78.1,35,17.7,-78.5,40,261,2002,5,0.400000000000002,-0.399999999999991,5
"3718",17.7,-78.5,40,18.7,-78.6,45,261,2002,5,0.599999999999998,-0.400000000000006,5
"3719",18.7,-78.6,45,19.3,-79.3,50,261,2002,5,1,-0.0999999999999943,5
"3720",19.3,-79.3,50,19.7,-80.4,50,262,2002,5,0.600000000000001,-0.700000000000003,5
"3721",19.7,-80.4,50,19.9,-80.9,60,262,2002,5,0.399999999999999,-1.10000000000001,0
"3722",19.9,-80.9,60,20.4,-81.7,65,262,2002,5,0.199999999999999,-0.5,10
"3723",20.4,-81.7,65,20.7,-82.3,75,262,2002,5,0.5,-0.799999999999997,5
"3724",20.7,-82.3,75,21.1,-83,90,263,2002,5,0.300000000000001,-0.599999999999994,10
"3725",21.1,-83,90,21.5,-83.5,85,263,2002,5,0.400000000000002,-0.700000000000003,15
"3726",21.5,-83.5,85,21.8,-84,75,263,2002,5,0.399999999999999,-0.5,-5
"3727",21.8,-84,75,22.1,-84.3,75,263,2002,5,0.300000000000001,-0.5,-10
"3728",22.1,-84.3,75,22.3,-85.1,85,264,2002,5,0.300000000000001,-0.299999999999997,0
"3729",22.3,-85.1,85,22,-85.8,100,264,2002,5,0.199999999999999,-0.799999999999997,10
"3730",22,-85.8,100,21.9,-86.1,110,264,2002,5,-0.300000000000001,-0.700000000000003,15
"3731",21.9,-86.1,110,22.1,-86.5,110,264,2002,5,-0.100000000000001,-0.299999999999997,10
"3732",22.1,-86.5,110,22,-87.4,110,265,2002,5,0.200000000000003,-0.400000000000006,0
"3733",22,-87.4,110,21.9,-88.2,110,265,2002,5,-0.100000000000001,-0.900000000000006,0
"3734",21.9,-88.2,110,21.6,-88.9,110,265,2002,5,-0.100000000000001,-0.799999999999997,0
"3735",21.6,-88.9,110,21,-89.4,100,265,2002,5,-0.299999999999997,-0.700000000000003,0
"3736",21,-89.4,100,20.6,-89.6,70,266,2002,5,-0.600000000000001,-0.5,-10
"3737",20.6,-89.6,70,20.1,-89.6,60,266,2002,5,-0.399999999999999,-0.199999999999989,-30
"3738",20.1,-89.6,60,20.3,-89.4,50,266,2002,5,-0.5,0,-10
"3739",20.3,-89.4,50,20.5,-89.3,35,266,2002,5,0.199999999999999,0.199999999999989,-10
"3740",20.5,-89.3,35,21,-89.5,45,267,2002,5,0.199999999999999,0.100000000000009,-15
"3741",21,-89.5,45,21.7,-89.7,50,267,2002,5,0.5,-0.200000000000003,10
"3742",21.7,-89.7,50,22.1,-89.8,50,267,2002,5,0.699999999999999,-0.200000000000003,5
"3743",22.1,-89.8,50,23,-89.7,50,267,2002,5,0.400000000000002,-0.0999999999999943,0
"3744",23,-89.7,50,24.2,-89.7,50,268,2002,5,0.899999999999999,0.0999999999999943,0
"3745",24.2,-89.7,50,25.4,-90.2,50,268,2002,5,1.2,0,0
"3746",25.4,-90.2,50,26.3,-90.4,55,268,2002,5,1.2,-0.5,0
"3747",26.3,-90.4,55,27.5,-90.3,55,268,2002,5,0.900000000000002,-0.200000000000003,5
"3748",27.5,-90.3,55,29.1,-90.3,55,269,2002,5,1.2,0.100000000000009,0
"3749",29.1,-90.3,55,30,-89.9,55,269,2002,5,1.6,0,0
"3750",30,-89.9,55,32.2,-89.8,40,269,2002,5,0.899999999999999,0.399999999999991,0
"3751",32.2,-89.8,40,33,-89,20,269,2002,5,2.2,0.100000000000009,-15
"3752",33,-89,20,35,-86.5,20,270,2002,5,0.799999999999997,0.799999999999997,-20
"3753",35,-86.5,20,39.1,-82.9,20,270,2002,5,2,2.5,0
"3754",39.1,-82.9,20,40.9,-79.5,20,270,2002,5,4.1,3.59999999999999,0
"3755",33.2,-52.7,30,33.7,-52.7,30,260,2002,5,0.5,-0.300000000000004,0
"3756",33.7,-52.7,30,34.7,-52.7,35,261,2002,5,0.5,0,0
"3757",34.7,-52.7,35,35.5,-52,35,261,2002,5,1,0,5
"3758",35.5,-52,35,36.6,-50.5,35,261,2002,5,0.799999999999997,0.700000000000003,0
"3759",36.6,-50.5,35,38,-48.8,35,261,2002,5,1.1,1.5,0
"3760",38,-48.8,35,39.5,-46.7,35,262,2002,5,1.4,1.7,0
"3761",39.5,-46.7,35,41.5,-43.3,50,262,2002,5,1.5,2.09999999999999,0
"3762",10.3,-46.5,30,10.8,-48.5,30,265,2002,5,0.100000000000001,-1.9,5
"3763",10.8,-48.5,30,11.2,-50.4,30,265,2002,5,0.5,-2,0
"3764",11.2,-50.4,30,11.8,-52.2,30,265,2002,5,0.399999999999999,-1.9,0
"3765",11.8,-52.2,30,12.1,-54.6,35,265,2002,5,0.600000000000001,-1.8,0
"3766",12.1,-54.6,35,12.2,-56.8,40,266,2002,5,0.299999999999999,-2.4,5
"3767",12.2,-56.8,40,12.4,-58.7,45,266,2002,5,0.0999999999999996,-2.2,5
"3768",12.4,-58.7,45,12.5,-60.4,50,266,2002,5,0.200000000000001,-1.90000000000001,5
"3769",12.5,-60.4,50,12.7,-62.1,50,266,2002,5,0.0999999999999996,-1.7,5
"3770",12.7,-62.1,50,12.8,-63.7,50,267,2002,5,0.199999999999999,-1.7,0
"3771",12.8,-63.7,50,13,-64.9,60,267,2002,5,0.100000000000001,-1.6,0
"3772",13,-64.9,60,13.2,-66,50,267,2002,5,0.199999999999999,-1.2,10
"3773",13.2,-66,50,13.5,-66.9,35,267,2002,5,0.199999999999999,-1.09999999999999,-10
"3774",13.5,-66.9,35,13.7,-67.5,35,268,2002,5,0.300000000000001,-0.900000000000006,-15
"3775",13.7,-67.5,35,14,-68.2,40,268,2002,5,0.199999999999999,-0.599999999999994,0
"3776",14,-68.2,40,14.2,-68.9,40,268,2002,1,0.300000000000001,-0.700000000000003,5
"3777",14.2,-68.9,40,14.5,-69.8,35,268,2002,1,0.199999999999999,-0.700000000000003,0
"3778",14.5,-69.8,35,14.9,-71,35,269,2002,1,0.300000000000001,-0.899999999999991,-5
"3779",14.9,-71,35,15.3,-72.2,30,269,2002,1,0.4,-1.2,0
"3780",15.3,-72.2,30,15.6,-73,30,269,2002,1,0.4,-1.2,-5
"3781",15.6,-73,30,15.7,-73.5,30,269,2002,1,0.299999999999999,-0.799999999999997,0
"3782",15.7,-73.5,30,15.9,-74,30,270,2002,5,0.0999999999999996,-0.5,0
"3783",15.9,-74,30,16.1,-74.6,35,270,2002,5,0.200000000000001,-0.5,0
"3784",16.1,-74.6,35,16.7,-75,40,270,2002,5,0.200000000000001,-0.599999999999994,5
"3785",16.7,-75,40,17.4,-75.1,45,270,2002,5,0.599999999999998,-0.400000000000006,5
"3786",17.4,-75.1,45,17.5,-75.6,45,271,2002,5,0.699999999999999,-0.0999999999999943,5
"3787",17.5,-75.6,45,18.1,-75.4,45,271,2002,5,0.100000000000001,-0.5,0
"3788",18.1,-75.4,45,18.5,-75.7,45,271,2002,5,0.600000000000001,0.199999999999989,0
"3789",18.5,-75.7,45,18.8,-76.1,45,271,2002,5,0.399999999999999,-0.299999999999997,0
"3790",18.8,-76.1,45,18.8,-76.8,40,272,2002,5,0.300000000000001,-0.399999999999991,0
"3791",18.8,-76.8,40,18.7,-77.2,45,272,2002,5,0,-0.700000000000003,-5
"3792",18.7,-77.2,45,18.7,-77.6,50,272,2002,5,-0.100000000000001,-0.400000000000006,5
"3793",18.7,-77.6,50,19,-78.1,55,272,2002,5,0,-0.399999999999991,5
"3794",19,-78.1,55,19.1,-78.7,60,273,2002,5,0.300000000000001,-0.5,5
"3795",19.1,-78.7,60,19.6,-79.6,65,273,2002,5,0.100000000000001,-0.600000000000009,5
"3796",19.6,-79.6,65,20,-80.3,65,273,2002,5,0.5,-0.899999999999991,5
"3797",20,-80.3,65,20.5,-81.1,70,273,2002,5,0.399999999999999,-0.700000000000003,0
"3798",20.5,-81.1,70,21,-82.2,75,274,2002,5,0.5,-0.799999999999997,5
"3799",21,-82.2,75,21.6,-83.2,90,274,2002,5,0.5,-1.10000000000001,5
"3800",21.6,-83.2,90,22.4,-84.4,90,274,2002,5,0.600000000000001,-1,15
"3801",22.4,-84.4,90,23,-85.7,90,274,2002,5,0.799999999999997,-1.2,0
"3802",23,-85.7,90,23.6,-87.2,100,275,2002,5,0.600000000000001,-1.3,0
"3803",23.6,-87.2,100,24.4,-88.3,110,275,2002,5,0.600000000000001,-1.5,10
"3804",24.4,-88.3,110,25.4,-89.5,120,275,2002,5,0.799999999999997,-1.09999999999999,10
"3805",25.4,-89.5,120,26.7,-90.3,125,275,2002,5,1,-1.2,10
"3806",26.7,-90.3,125,28.1,-91.4,105,276,2002,5,1.3,-0.799999999999997,5
"3807",28.1,-91.4,105,29.2,-92.1,80,276,2002,5,1.4,-1.10000000000001,-20
"3808",29.2,-92.1,80,30.5,-92.4,60,276,2002,5,1.1,-0.699999999999989,-25
"3809",30.5,-92.4,60,31.9,-92.1,40,276,2002,5,1.3,-0.300000000000011,-20
"3810",31.9,-92.1,40,33.5,-91.4,30,277,2002,5,1.4,0.300000000000011,-20
"3811",33.5,-91.4,30,35.8,-90,25,277,2002,5,1.6,0.699999999999989,-10
"3812",20,-89.3,20,20.3,-89.4,20,179,2003,1,0.5,-0.299999999999997,0
"3813",20.3,-89.4,20,21,-89.8,20,179,2003,1,0.300000000000001,-0.100000000000009,0
"3814",21,-89.8,20,22,-90,30,180,2003,1,0.699999999999999,-0.399999999999991,0
"3815",22,-90,30,23.4,-90.5,35,180,2003,5,1,-0.200000000000003,10
"3816",23.4,-90.5,35,24.6,-91.1,40,180,2003,5,1.4,-0.5,5
"3817",24.6,-91.1,40,25.9,-91.3,45,180,2003,5,1.2,-0.599999999999994,5
"3818",25.9,-91.3,45,27.1,-91.5,45,181,2003,5,1.3,-0.200000000000003,5
"3819",27.1,-91.5,45,28.2,-91.5,50,181,2003,5,1.2,-0.200000000000003,0
"3820",28.2,-91.5,50,29.1,-91,50,181,2003,5,1.1,0,5
"3821",29.1,-91,50,30.4,-90.3,45,181,2003,5,0.900000000000002,0.5,0
"3822",30.4,-90.3,45,31.6,-89.3,30,182,2003,5,1.3,0.700000000000003,-5
"3823",31.6,-89.3,30,32.7,-88.4,25,182,2003,5,1.2,1,-15
"3824",32.7,-88.4,25,33.6,-87,20,182,2003,5,1.1,0.899999999999991,-5
"3825",33.6,-87,20,34.1,-86,20,182,2003,5,0.899999999999999,1.40000000000001,-5
"3826",34.1,-86,20,35,-84.5,20,183,2003,5,0.5,1,0
"3827",35,-84.5,20,35.6,-83.5,20,183,2003,5,0.899999999999999,1.5,0
"3828",35.6,-83.5,20,36.5,-82,20,183,2003,5,0.600000000000001,1,0
"3829",36.5,-82,20,37.3,-79.5,20,183,2003,2,0.899999999999999,1.5,0
"3830",11.8,-55.3,30,12.6,-57.5,30,188,2003,1,0.700000000000001,-1.8,5
"3831",12.6,-57.5,30,13.2,-59.8,35,188,2003,1,0.799999999999999,-2.2,0
"3832",13.2,-59.8,35,13.7,-62,35,188,2003,1,0.6,-2.3,5
"3833",13.7,-62,35,14,-64.8,40,189,2003,1,0.5,-2.2,0
"3834",14,-64.8,40,14.4,-67.6,40,189,2003,1,0.300000000000001,-2.8,5
"3835",14.4,-67.6,40,14.8,-70,45,189,2003,1,0.4,-2.8,0
"3836",14.8,-70,45,15,-72,50,189,2003,5,0.4,-2.40000000000001,5
"3837",15,-72,50,15.1,-74.4,60,190,2003,5,0.199999999999999,-2,5
"3838",15.1,-74.4,60,15.3,-76.5,55,190,2003,5,0.0999999999999996,-2.40000000000001,10
"3839",15.3,-76.5,55,15.8,-78.6,55,190,2003,5,0.200000000000001,-2.09999999999999,-5
"3840",15.8,-78.6,55,16.1,-80.3,55,190,2003,5,0.5,-2.09999999999999,0
"3841",16.1,-80.3,55,16.6,-81.7,55,191,2003,5,0.300000000000001,-1.7,0
"3842",16.6,-81.7,55,17.5,-82.8,70,191,2003,5,0.5,-1.40000000000001,0
"3843",17.5,-82.8,70,18.6,-84.1,55,191,2003,5,0.899999999999999,-1.09999999999999,15
"3844",18.6,-84.1,55,19.7,-85.5,50,191,2003,5,1.1,-1.3,-15
"3845",19.7,-85.5,50,20.4,-86.3,50,192,2003,5,1.1,-1.40000000000001,-5
"3846",20.4,-86.3,50,21.1,-87.2,50,192,2003,5,0.699999999999999,-0.799999999999997,0
"3847",21.1,-87.2,50,21.8,-88.2,45,192,2003,5,0.700000000000003,-0.900000000000006,0
"3848",21.8,-88.2,45,22.6,-89.2,45,192,2003,5,0.699999999999999,-1,-5
"3849",22.6,-89.2,45,23.3,-90.2,45,193,2003,5,0.800000000000001,-1,0
"3850",23.3,-90.2,45,23.9,-90.7,45,193,2003,5,0.699999999999999,-1,0
"3851",23.9,-90.7,45,24.6,-90.9,45,193,2003,5,0.599999999999998,-0.5,0
"3852",24.6,-90.9,45,24.9,-91.5,45,193,2003,5,0.700000000000003,-0.200000000000003,0
"3853",24.9,-91.5,45,24.9,-91.9,45,194,2003,5,0.299999999999997,-0.599999999999994,0
"3854",24.9,-91.9,45,25.1,-92.1,50,194,2003,5,0,-0.400000000000006,0
"3855",25.1,-92.1,50,25.3,-92.2,50,194,2003,5,0.200000000000003,-0.199999999999989,5
"3856",25.3,-92.2,50,25.6,-92.2,55,194,2003,5,0.199999999999999,-0.100000000000009,0
"3857",25.6,-92.2,55,26,-92.3,55,195,2003,5,0.300000000000001,0,5
"3858",26,-92.3,55,26.7,-92.6,55,195,2003,5,0.399999999999999,-0.0999999999999943,0
"3859",26.7,-92.6,55,27.3,-93,60,195,2003,5,0.699999999999999,-0.299999999999997,0
"3860",27.3,-93,60,27.7,-93.6,60,195,2003,5,0.600000000000001,-0.400000000000006,5
